Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,Latitude,Longitude,DistFromChina,Country
2013-12-01,1059.0,87.262905,0.0,0.0,42.3,24159.166666666668,428667648870.4167,17743348.0,5989.416666666667,94685.83333333331,0.0,13.1,58.0,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-01-01,869.0,88.927601,0.0,0.0,42.0,24173.0,429288710858.0,17758969.0,6027.0,95280.0,0.0,13.2,63.2,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-02-01,908.0,91.164067,0.0,0.0,42.0,24195.25,430112861842.1667,17776501.0,6066.166666666667,95690.25,0.0,12.5,50.6,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-03-01,1154.0,91.289635,0.0,0.0,42.0,24217.5,430937012826.3333,17794034.0,6105.333333333333,96100.5,0.0,10.9,78.2,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-04-01,1195.0,89.127546,0.0,0.0,42.0,24239.75,431761163810.5,17811566.0,6144.5,96510.75,0.0,9.1,71.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-05-01,857.0,89.004884,0.0,0.0,42.0,24262.0,432585314794.6667,17829098.0,6183.666666666667,96921.0,0.0,7.5,109.8,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-06-01,656.0,88.75148,0.0,0.0,42.0,24284.25,433409465778.8333,17846630.0,6222.833333333333,97331.25,0.0,5.7,137.1,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-07-01,662.0,90.118479,0.0,0.0,42.0,24306.5,434233616763.0,17864162.0,6262.0,97741.5,0.0,5.4,108.4,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-08-01,727.0,94.117421,0.0,0.0,42.0,24328.75,435057767747.1667,17881695.0,6301.166666666667,98151.75,0.0,7.0,100.1,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-09-01,580.0,96.778715,0.0,0.0,42.0,24351.0,435881918731.3333,17899227.0,6340.333333333333,98562.0,0.0,7.8,93.1,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-10-01,1022.0,96.027205,0.0,0.0,42.0,24373.25,436706069715.5,17916759.0,6379.5,98972.25,0.0,9.9,59.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-11-01,1255.0,96.990829,0.0,0.0,42.0,24395.5,437530220699.6667,17934292.0,6418.666666666667,99382.5,0.0,10.4,57.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2014-12-01,1133.0,99.001013,0.0,0.0,42.0,24417.75,438354371683.8333,17951824.0,6457.833333333333,99792.75,0.0,12.0,58.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-01-01,997.0,100.001298,0.0,0.0,41.5,24440.0,439178522668.0,17969356.0,6497.0,100203.0,0.0,13.5,39.1,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-02-01,886.0,99.60236,0.0,0.0,41.5,24447.58333333333,439804750723.0,17989332.0,6539.75,100633.41666666669,0.0,13.2,44.4,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-03-01,1290.0,100.764179,0.0,0.0,41.5,24455.166666666668,440430978778.0,18009309.0,6582.5,101063.83333333331,0.0,12.8,90.5,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-04-01,1244.0,99.012512,0.0,0.0,41.5,24462.75,441057206833.0,18029285.0,6625.25,101494.25,0.0,10.7,61.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-05-01,1164.0,97.881415,0.0,0.0,41.5,24470.33333333333,441683434888.0,18049261.0,6668.0,101924.66666666669,0.0,8.3,128.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-06-01,773.0,101.722108,0.0,0.0,41.5,24477.916666666668,442309662943.0,18069238.0,6710.75,102355.08333333331,0.0,6.4,134.5,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-07-01,989.0,104.798058,0.0,0.0,41.5,24485.5,442935890998.0,18089214.0,6753.5,102785.5,0.0,5.7,154.0,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-08-01,1230.0,108.782231,0.0,0.0,41.5,24493.08333333333,443562119053.0,18109190.0,6796.25,103215.91666666669,0.0,6.5,149.2,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-09-01,1106.0,108.436342,0.0,0.0,41.5,24500.666666666668,444188347108.0,18129167.0,6839.0,103646.33333333331,0.0,7.1,60.8,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-10-01,1817.0,107.754122,0.0,0.0,41.5,24508.25,444814575163.0,18149143.0,6881.75,104076.75,0.0,8.0,57.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-11-01,1747.0,110.670595,0.0,0.0,41.5,24515.83333333333,445440803218.0,18169119.0,6924.5,104507.16666666669,0.0,10.1,47.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2015-12-01,2161.0,109.255623,0.0,0.0,41.5,24523.416666666668,446067031273.0,18189096.0,6967.25,104937.58333333331,0.0,12.3,44.7,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-01-01,1598.0,109.772495,0.0,0.0,41.9,24531.0,446693259328.0,18209072.0,7010.0,105368.0,0.0,13.9,37.8,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-02-01,1866.0,107.381338,0.0,0.0,41.9,24526.0,447134199441.1667,18230852.0,7036.416666666667,105941.91666666669,0.0,13.8,73.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-03-01,1941.0,104.514104,0.0,0.0,41.9,24521.0,447575139554.3333,18252632.0,7062.833333333333,106515.83333333331,0.0,12.5,46.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-04-01,1888.0,103.307746,0.0,0.0,41.9,24516.0,448016079667.5,18274413.0,7089.25,107089.75,0.0,8.6,75.2,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-05-01,1429.0,104.566039,0.0,0.0,41.9,24511.0,448457019780.6667,18296193.0,7115.666666666667,107663.66666666669,0.0,7.2,71.4,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-06-01,1311.0,103.200511,0.0,0.0,41.9,24506.0,448897959893.8333,18317973.0,7142.083333333333,108237.58333333331,0.0,5.5,61.0,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-07-01,1544.0,98.448752,0.0,0.0,41.9,24501.0,449338900007.0,18339754.0,7168.5,108811.5,0.0,5.5,89.1,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-08-01,1429.0,99.153583,0.0,0.0,41.9,24496.0,449779840120.1667,18361534.0,7194.916666666667,109385.41666666669,0.0,6.7,97.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-09-01,1439.0,100.091897,0.0,0.0,41.9,24491.0,450220780233.3333,18383314.0,7221.333333333333,109959.33333333331,0.0,7.9,43.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-10-01,2166.0,98.556074,0.0,0.0,41.9,24486.0,450661720346.5,18405094.0,7247.75,110533.25,0.0,9.4,70.6,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-11-01,3435.0,97.415237,0.0,0.0,41.9,24481.0,451102660459.6667,18426874.0,7274.166666666667,111107.16666666669,0.0,11.2,73.2,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2016-12-01,2946.0,96.186214,0.0,0.0,41.9,24476.0,451543600572.8333,18448655.0,7300.583333333333,111681.08333333331,0.0,12.8,75.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-01-01,2763.0,95.780772,0.0,0.0,41.1,24471.0,451984540686.0,18470435.0,7327.0,112255.0,0.0,14.1,71.0,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-02-01,2694.0,93.610256,0.0,0.0,41.1,24517.5,453383379797.9167,18491996.0,7386.333333333333,112941.0,0.0,14.3,89.5,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-03-01,3126.0,95.977068,0.0,0.0,41.1,24564.0,454782218909.8333,18513557.0,7445.666666666667,113627.0,0.0,12.0,83.6,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-04-01,2414.0,95.127047,0.0,0.0,41.1,24610.5,456181058021.75,18535118.0,7505.0,114313.0,0.0,9.7,78.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-05-01,2234.0,97.412229,0.0,0.0,41.1,24657.0,457579897133.6667,18556679.0,7564.333333333333,114999.0,0.0,7.6,101.0,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-06-01,1596.0,97.552773,0.0,0.0,41.1,24703.5,458978736245.5833,18578240.0,7623.666666666667,115685.0,0.0,5.4,124.2,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-07-01,1873.0,97.050002,0.0,0.0,41.1,24750.0,460377575357.5,18599800.0,7683.0,116371.0,0.0,6.1,93.7,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-08-01,2502.0,96.482698,0.0,0.0,41.1,24796.5,461776414469.4167,18621361.0,7742.333333333333,117057.0,0.0,6.4,138.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-09-01,1952.0,95.292135,0.0,0.0,41.1,24843.0,463175253581.3333,18642922.0,7801.666666666667,117743.0,0.0,7.5,63.1,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-10-01,2731.0,95.061097,0.0,0.0,41.1,24889.5,464574092693.25,18664483.0,7861.0,118429.0,0.0,8.8,95.6,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-11-01,,95.80311,0.0,0.0,41.1,24936.0,465972931805.1667,18686044.0,7920.333333333333,119115.0,0.0,10.9,51.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2017-12-01,,96.632457,0.0,0.0,41.1,24982.5,467371770917.0833,18707605.0,7979.666666666667,119801.0,0.0,12.6,74.0,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-01-01,3599.0,94.180691,0.0,0.0,40.69103612258534,25029.0,468770610029.0,18729166.0,8039.0,120487.0,0.0,13.5,51.4,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-02-01,3757.0,94.334354,0.0,0.0,40.69103612258534,25023.916666666668,469138597030.8333,18747738.0,8082.833333333333,120884.08333333331,0.0,14.0,44.8,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-03-01,3555.0,95.52154,0.0,0.0,40.69103612258534,25018.83333333333,469506584032.6667,18766311.0,8126.666666666667,121281.16666666669,0.0,11.6,84.4,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-04-01,3339.0,95.608189,0.0,0.0,40.69103612258534,25013.75,469874571034.5,18784883.0,8170.5,121678.25,0.0,10.2,110.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-05-01,2463.0,98.380572,0.0,0.0,40.69103612258534,25008.666666666668,470242558036.3333,18803456.0,8214.333333333334,122075.33333333331,0.0,7.7,84.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-06-01,2045.0,98.48186,0.0,0.0,40.69103612258534,25003.58333333333,470610545038.1667,18822028.0,8258.166666666666,122472.41666666669,0.0,4.6,117.8,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-07-01,1738.0,97.098712,0.0,0.0,40.69103612258534,24998.5,470978532040.0,18840600.0,8302.0,122869.5,0.0,4.2,69.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-08-01,1823.0,96.18738,0.0,0.0,40.69103612258534,24993.416666666668,471346519041.8333,18859173.0,8345.833333333334,123266.58333333331,0.0,6.0,78.4,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-09-01,2198.0,99.269181,0.0,0.0,40.69103612258534,24988.33333333333,471714506043.6667,18877745.0,8389.666666666666,123663.66666666669,0.0,7.9,98.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-10-01,2607.0,98.000754,0.0,0.0,40.69103612258534,24983.25,472082493045.5,18896318.0,8433.5,124060.75,0.0,8.6,69.5,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-11-01,3344.0,97.598783,0.0,0.0,40.69103612258534,24978.166666666668,472450480047.3333,18914890.0,8477.333333333334,124457.83333333331,0.0,11.0,78.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2018-12-01,4115.0,99.251509,0.0,0.0,40.69103612258534,24973.08333333333,472818467049.1667,18933463.0,8521.166666666666,124854.91666666669,0.0,12.6,46.1,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-01-01,3234.0,99.480184,0.0,0.0,38.9,24968.0,473186454051.0,18952035.0,8565.0,125252.0,0.0,12.9,44.4,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-02-01,3790.0,97.337298,0.0,0.0,38.9,24806.58333333333,470442600845.3333,18965716.0,8537.166666666666,124844.91666666669,0.0,13.5,51.8,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-03-01,4025.0,99.68047,0.0,0.0,38.9,24645.166666666668,467698747639.6667,18979397.0,8509.333333333334,124437.83333333331,0.0,11.5,84.0,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-04-01,3136.0,99.355842,0.0,0.0,38.9,24483.75,464954894434.0,18993078.0,8481.5,124030.75,0.0,10.1,81.8,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-05-01,2930.0,101.103444,0.0,0.0,38.9,24322.33333333333,462211041228.3333,19006760.0,8453.666666666666,123623.66666666669,0.0,7.5,94.0,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-06-01,2248.0,100.118324,0.0,0.0,38.9,24160.916666666668,459467188022.6667,19020441.0,8425.833333333334,123216.58333333331,0.0,5.9,124.8,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-07-01,2105.0,99.811737,0.0,0.0,38.9,23999.5,456723334817.0,19034122.0,8398.0,122809.5,0.0,5.6,100.4,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-08-01,2247.0,101.129572,0.0,0.0,38.9,23838.08333333333,453979481611.3333,19047803.0,8370.166666666666,122402.41666666669,0.0,5.7,65.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-09-01,2817.0,101.033942,0.0,0.0,38.9,23676.666666666668,451235628405.6667,19061484.0,8342.333333333334,121995.33333333331,0.0,7.1,53.6,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-10-01,2994.0,101.800318,0.0,0.0,38.9,23515.25,448491775200.0,19075166.0,8314.5,121588.25,0.0,8.8,46.5,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-11-01,2967.0,111.845099,0.0,0.0,38.9,23353.83333333333,445747921994.3333,19088847.0,8286.666666666666,121181.16666666669,0.0,11.4,78.3,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2019-12-01,3677.0,109.731265,0.0,0.0,38.9,23192.416666666668,443004068788.6667,19102528.0,8258.833333333334,120774.08333333331,0.0,12.8,54.9,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2020-01-01,3375.0,111.881091,0.0,0.0,42.51352691171396,23031.0,440260215583.0,19116209.0,8231.0,120367.0,0.0,14.0,69.4,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2020-02-01,1672.0,113.883431,1.0,0.0,42.51352691171396,23227.08333333333,444212783414.3333,19124222.0,,,0.0,13.4,63.7,1.5,-35.675147,-71.542969,19640.1134547544,Chile
2020-03-01,609.0,119.620949,2448.0,8.0,42.51352691171396,23423.166666666668,448165351245.6667,19132234.0,,,0.0,13.4,75.5,54.0,-35.675147,-71.542969,19640.1134547544,Chile
2020-04-01,0.0,120.432823,12686.0,208.0,42.51352691171396,23619.25,452117919077.0,19140247.0,,,4.0,10.6,63.0,65.0,-35.675147,-71.542969,19640.1134547544,Chile
2020-05-01,0.0,115.294902,79723.0,781.0,42.51352691171396,23815.33333333333,456070486908.3333,19148260.0,,,4.0,7.9,102.1,50.4,-35.675147,-71.542969,19640.1134547544,Chile
2020-06-01,0.0,112.101656,181141.0,4578.0,42.51352691171396,24011.416666666668,460023054739.6667,19156273.0,,,4.0,5.7,147.1,47.5,-35.675147,-71.542969,19640.1134547544,Chile
2020-07-01,0.0,111.481046,77537.0,3802.0,42.51352691171396,24207.5,463975622571.0,19164286.0,,,4.0,4.2,125.0,54.25,-35.675147,-71.542969,19640.1134547544,Chile
2020-08-01,0.0,113.215231,56438.0,1867.0,42.51352691171396,24403.58333333333,467928190402.3333,19172298.0,,,4.0,5.7,68.3,45.6,-35.675147,-71.542969,19640.1134547544,Chile
2020-09-01,0.0,113.437422,51326.0,1481.0,42.51352691171396,24599.666666666668,471880758233.6667,19180311.0,,,4.0,7.7,49.1,45.5,-35.675147,-71.542969,19640.1134547544,Chile
2020-10-01,0.0,117.117113,47271.0,1433.0,42.51352691171396,24795.75,475833326065.0,19188324.0,,,4.0,9.5,50.6,54.0,-35.675147,-71.542969,19640.1134547544,Chile
2020-11-01,28.0,115.4945,41859.0,1198.0,42.51352691171396,24991.83333333333,479785893896.3333,19196336.0,,,4.0,11.7,53.1,57.6,-35.675147,-71.542969,19640.1134547544,Chile
2020-12-01,114.0,111.765136,55520.0,1143.0,42.51352691171396,25187.916666666668,483738461727.6667,19204349.0,,,1.0,12.6,51.2,61.5,-35.675147,-71.542969,19640.1134547544,Chile
2021-01-01,79.0,112.027152,116950.0,1840.0,44.1,25384.0,487691029559.0,19212362.0,,,3.0,13.0,57.8,64.0,-35.675147,-71.542969,19640.1134547544,Chile
2021-02-01,100.0,111.723401,98518.0,2137.0,44.1,25394.25,487967233332.1667,19215514.0,,,3.0,13.4,34.9,53.5,-35.675147,-71.542969,19640.1134547544,Chile
2021-03-01,109.0,111.502298,168074.0,2631.0,44.1,25404.5,488243437105.3333,19218667.0,,,3.0,12.1,63.6,64.0,-35.675147,-71.542969,19640.1134547544,Chile
2021-04-01,0.0,108.347687,201499.0,3140.0,44.1,25414.75,488519640878.5,19221820.0,,,4.0,10.8,67.1,67.0,-35.675147,-71.542969,19640.1134547544,Chile
2021-05-01,0.0,110.780846,186516.0,2921.0,44.1,25425.0,488795844651.6667,19224972.0,,,4.0,7.4,74.4,61.0,-35.675147,-71.542969,19640.1134547544,Chile
2021-06-01,0.0,113.157998,176267.0,3321.0,44.1,25435.25,489072048424.8333,19228124.0,,,4.0,5.3,87.0,55.0,-35.675147,-71.542969,19640.1134547544,Chile
2021-07-01,0.0,116.071122,60855.0,2877.0,44.1,25445.5,489348252198.0,19231277.0,,,4.0,5.7,77.7,65.75,-35.675147,-71.542969,19640.1134547544,Chile
2021-08-01,0.0,120.447677,23701.0,1557.0,44.1,25455.75,489624455971.1667,19234430.0,,,2.0,6.3,94.0,68.8,-35.675147,-71.542969,19640.1134547544,Chile
2021-09-01,0.0,121.683622,15076.0,532.0,44.1,25466.0,489900659744.3333,19237582.0,,,2.0,8.3,44.9,50.75,-35.675147,-71.542969,19640.1134547544,Chile
2021-10-01,111.0,126.881182,39471.0,288.0,44.1,25476.25,490176863517.5,19240734.0,,,2.0,9.6,58.3,41.2,-35.675147,-71.542969,19640.1134547544,Chile
2021-11-01,289.0,127.313666,68488.0,600.0,44.1,25486.5,490453067290.6667,19243887.0,,,1.0,11.0,46.5,47.25,-35.675147,-71.542969,19640.1134547544,Chile
2021-12-01,237.0,133.27633,43317.0,753.0,44.1,25496.75,490729271063.8333,19247040.0,,,1.0,13.2,41.9,75.25,-35.675147,-71.542969,19640.1134547544,Chile
2022-01-01,232.0,128.982137,333061.0,588.0,43.2,25507.0,491005474837.0,19250192.0,,,1.0,13.5,62.7,78.8,-35.675147,-71.542969,19640.1134547544,Chile
2022-02-01,233.0,127.161164,903657.0,2516.0,43.2,25497.08333333333,490813867520.6667,19250122.0,,,1.0,13.1,66.6,33.75,-35.675147,-71.542969,19640.1134547544,Chile
2022-03-01,294.0,125.928142,423025.0,14267.0,43.2,25487.166666666668,490622260204.3333,19250051.0,,,1.0,11.1,83.5,25.5,-35.675147,-71.542969,19640.1134547544,Chile
2022-04-01,380.0,126.913797,91908.0,1042.0,43.2,25477.25,490430652888.0,19249981.0,,,1.0,9.0,101.1,21.0,-35.675147,-71.542969,19640.1134547544,Chile
2022-05-01,404.0,126.622039,142334.0,378.0,43.2,25467.33333333333,490239045571.6667,19249910.0,,,1.0,6.6,73.3,18.4,-35.675147,-71.542969,19640.1134547544,Chile
2022-06-01,430.0,129.373766,281130.0,580.0,43.2,25457.416666666668,490047438255.3333,19249840.0,,,1.0,4.8,102.3,19.25,-35.675147,-71.542969,19640.1134547544,Chile
2022-07-01,537.0,143.815258,253752.0,1085.0,43.2,25447.5,489855830939.0,19249770.0,,,1.0,4.9,127.0,21.0,-35.675147,-71.542969,19640.1134547544,Chile
2022-08-01,648.0,132.857429,269125.0,893.0,43.2,25437.58333333333,489664223622.6667,19249699.0,,,1.0,5.8,75.9,13.25,-35.675147,-71.542969,19640.1134547544,Chile
2022-09-01,579.0,130.449563,117703.0,696.0,43.2,25427.666666666668,489472616306.3333,19249629.0,,,1.0,7.2,63.3,11.0,-35.675147,-71.542969,19640.1134547544,Chile
2022-10-01,822.0,132.487397,135829.0,536.0,43.2,25417.75,489281008990.0,19249558.0,,,1.0,9.0,56.4,10.4,-35.675147,-71.542969,19640.1134547544,Chile
2022-11-01,1023.0,127.803876,158928.0,740.0,43.2,25407.83333333333,489089401673.6667,19249488.0,,,1.0,12.4,40.7,10.0,-35.675147,-71.542969,19640.1134547544,Chile
2022-12-01,1372.0,125.045707,117218.0,732.0,43.2,25397.916666666668,488897794357.3333,19249417.0,,,1.0,13.3,63.5,11.5,-35.675147,-71.542969,19640.1134547544,Chile
2023-01-01,872.0,121.343714,85600.0,657.0,42.2,25388.0,488706187041.0,19249347.0,,,1.0,13.58313720876246,46.648906099002865,7.8,-35.675147,-71.542969,19640.1134547544,Chile
2023-02-01,,116.908585,46970.0,368.0,42.2,25403.58333333333,488983269921.25,19248484.0,,,1.0,13.305411930908225,58.57134181893965,6.0,-35.675147,-71.542969,19640.1134547544,Chile
2023-03-01,,117.133017,95485.0,-3154.0,42.2,25419.166666666668,489260352801.5,19247622.0,,,1.0,11.624878019722592,75.2877887340104,5.5,-35.675147,-71.542969,19640.1134547544,Chile
2023-04-01,,116.772164,23501.0,364.0,42.2,25434.75,489537435681.75,19246760.0,,,1.0,9.865252555093353,76.09226710166146,5.4,-35.675147,-71.542969,19640.1134547544,Chile
2023-05-01,,114.34538,3380.0,124.0,42.2,25450.33333333333,489814518562.0,19245897.0,,,0.0,6.992614414777698,91.59345964359987,4.25,-35.675147,-71.542969,19640.1134547544,Chile
2023-06-01,,111.729292,735.0,58.0,42.2,25465.916666666668,490091601442.25,19245034.0,,,0.0,5.043986055010287,119.98061365116668,3.0,-35.675147,-71.542969,19640.1134547544,Chile
2023-07-01,,,,,42.2,25481.5,490368684322.5,19244172.0,,,0.0,5.292414304811616,94.64152611732109,3.0,-35.675147,-71.542969,19640.1134547544,Chile
2023-08-01,,,,,42.2,25497.08333333333,490645767202.75,19243310.0,,,0.0,6.047643413247889,94.50996899556228,2.75,-35.675147,-71.542969,19640.1134547544,Chile
2023-09-01,,,,,42.2,25512.666666666668,490922850083.0,19242447.0,,,0.0,7.737207033603061,63.58905818747915,2.0,-35.675147,-71.542969,19640.1134547544,Chile
2023-10-01,,,,,42.2,25528.25,491199932963.25,19241584.0,,,0.0,9.296513820609457,59.670765486981075,2.0,-35.675147,-71.542969,19640.1134547544,Chile
2023-11-01,,,,,42.2,25543.83333333333,491477015843.5,19240722.0,,,0.0,11.734692122821032,56.08112235834781,2.0,-35.675147,-71.542969,19640.1134547544,Chile
2023-12-01,,,,,42.2,25559.416666666668,491754098723.75,19239860.0,,,0.0,13.259904376804815,58.15254052991979,2.0,-35.675147,-71.542969,19640.1134547544,Chile
2024-01-01,,,,,,25575.0,492031181604.0,19238997.0,,,0.0,13.551178862968351,48.02233438242603,1.25,-35.675147,-71.542969,19640.1134547544,Chile
2024-02-01,,,,,,25602.666666666668,492567776025.0,19239164.0,,,0.0,13.214619865750294,59.48239527367941,1.0,-35.675147,-71.542969,19640.1134547544,Chile
2024-03-01,,,,,,25630.33333333333,493104370446.0,19239330.0,,,0.0,11.3804315727487,76.1694549951101,1.0,-35.675147,-71.542969,19640.1134547544,Chile
2024-04-01,,,,,,25658.0,493640964867.0,19239496.0,,,0.0,9.457084466583229,77.81931498661362,1.0,-35.675147,-71.542969,19640.1134547544,Chile
2024-05-01,,,,,,25685.666666666668,494177559288.0,19239663.0,,,0.0,6.811783071885272,91.0085121222862,1.0,-35.675147,-71.542969,19640.1134547544,Chile
2024-06-01,,,,,,25713.33333333333,494714153709.0,19239830.0,,,0.0,4.93464285729788,119.39340752368089,0.0,-35.675147,-71.542969,19640.1134547544,Chile
2024-07-01,,,,,,25741.0,495250748130.0,19239996.0,,,0.0,5.111678828282708,96.65147999432054,0.0,-35.675147,-71.542969,19640.1134547544,Chile
